review_title,review_content,review_lem,polarite,content_length,rating
Meuble de salle de bain en chêne très…,"Meuble de salle de bain en chêne très beau mais de mauvaise qualité Même expérience que l’avis de Pascale du 19 novembre 2021. Meuble qui tache à la moindre goutte d’eau et SAV qui vous dit «  il faut passer un chiffon après chaque utilisation «  De qui se fiche t- on , c’est un meuble de salle de bain dont la surface doit être au minimum traitée pour supporter les gouttes d’eau !Site avec des experts nuls et malhonnêtes. A fuir !","['salle', 'bain', 'chêne', 'salle', 'bain', 'chêne', 'beau', 'mauvais', 'qualité', 'expérience', 'avi', 'pascal', 'novembre', 'tache', 'moindre', 'goutte', 'eau', 'sav', 'dire', 'falloir', 'passer', 'chiffon', 'après', 'chaque', 'utilisation', 'fich', 'salle', 'bain', 'dont', 'surfacer', 'devoir', 'être', 'minimum', 'traiter', 'supporter', 'goutte', 'eau', 'expert', 'nul', 'malhonnête', 'fuir']",0.5225,434,1
Qualité médiocre,"Plateau en marbre déjà rayé et coin abîmé. Plateau en acacia massif déjà fendu. Montage qui paraît très simple mais au final, pas tant. Finition de la peinture des pieds métalliques qui laissent clairement à désirer.","['qualité', 'médiocre', 'plateau', 'marbr', 'déj', 'rayer', 'coin', 'plateau', 'acacia', 'massif', 'déj', 'fendre', 'montage', 'para', 'simple', 'final', 'tant', 'finition', 'peintur', 'pied', 'métallique', 'laisser', 'clairement', 'désirer']",0.495,216,1
Service client inexistant,"J'ai contacté le service client suite à un meuble arrivé cassé.... Aucune réponse... Si tout se passe bien, ça va... Sinon, les problèmes commencent !","['service', 'client', 'inexister', 'contacté', 'service', 'client', 'suite', 'arriver', 'cassé', 'aucun', 'réponse', 'passer', 'bien', 'sinon', 'problème', 'commencent']",0.5175,150,1
Fausses excuses pour ne pas livrer,"J ai commandé une table basse en novembre  2021 qui devait m être livrée 3 semaines plus tard, tikamoon m a prevenu que la table était abîmée et qu il fallait attendre 6 semaines de plus pour qu elle me soit livrée,  au bout des 6 semaines tikamoon m a indiqué qu il avait du retard et qu il fallait attendre mars, puis avril et finalement qu il y avait eu une avarie sur le chargement et qu il faudrait attendre 6 semaines de plus...Et la, bien sue la table me plaise beaucoup j ai demandé le remboursement. Les modeles tikamoon sont plutot jolis mais franchement ce site n est pas sérieux,  passez votre chemin !","['faux', 'excuse', 'livrer', 'commander', 'bas', 'novembre', 'devoir', 'être', 'livrer', 'semaine', 'tard', 'prevenu', 'mé', 'falloir', 'attendre', 'semaine', 'livrer', 'bout', 'semaine', 'indiqué', 'retard', 'falloir', 'attendre', 'mars', 'pouvoir', 'avril', 'finalement', 'avarie', 'chargemer', 'falloir', 'attendre', 'semaine', 'bien', 'savoir', 'plaire', 'beaucoup', 'demander', 'remboursement', 'modele', 'plutot', 'joli', 'franchement', 'sérieux', 'passez', 'chemin']",0.530546875,614,1
SAV très décevant,"SAV très décevant.Nous avons commandé en décembre en prévision d'une rénovation un meuble de salle de bain en bois brut, avec vasque. Au moment de l'installer en mars les artisans déballent et nous indiquent que la vasque est fendue en deux alors qu'elle n'a pas bougé du garage et a été manipulée avec soin. Nous avions alors à ce moment-là dépassé les 60 jours accordés par la marque pour ""changer d'avis""... Nous avons accepté notre bêtise de ne pas avoir ouvert le colis à la réception mais on a vu le moment où on allait nous refuser l'achat d'une vasque seule, car elles ne sont vendues ""qu'en lot avec le meuble"" ! A se demander ce qui serait arrivé si on l'avait remarqué dans le délai de 60 jours...Au final donc, pour un meuble en bois brut vendu autour de 1000 € avec la vasque, on a repayé 400 € pour la vasque seule ! Et bien entendu impossible d'acheter une vasque seule ailleurs dans le commerce car le meuble n'est pas aux dimensions standard et fait 122 cm et non 120. Quant à l'aspect commercial, pas même un ""désolé"" prononcé, ni un geste fait sur les frais de livraison de la 2e vasque de la part du SAV.Je laisse une deuxième étoile car le meuble reste joli et ça rend bien mais cette salle de bain nous laissera toujours un goût amer ! Bref, pour nous, ça aura été la première et dernière commande sur le site !","['sav', 'décevant', 'sav', 'décevant', 'commander', 'décembre', 'prévision', 'rénovation', 'salle', 'bain', 'bois', 'brut', 'vasqu', 'moment', 'installer', 'mars', 'artisan', 'déballent', 'indiquer', 'vasqu', 'fendu', 'deux', 'alors', 'bouger', 'garage', 'manipuler', 'soin', 'alors', 'moment', 'dépasser', 'jour', 'accorder', 'marqu', 'changer', 'avis', 'accepter', 'bêtise', 'avoir', 'ouvrir', 'colis', 'réception', 'moment', 'aller', 'refuser', 'achat', 'vasqu', 'seul', 'car', 'lui', 'vendre', 'lot', 'demander', 'arriver', 'remarquer', 'déler', 'jour', 'final', 'donc', 'bois', 'brut', 'vendre', 'autour', 'vasqu', 'repayer', 'vasqu', 'seul', 'bien', 'entendre', 'impossible', 'acheter', 'vasqu', 'seul', 'ailleurs', 'commerc', 'car', 'dimension', 'standard', 'faire', 'quant', 'aspect', 'commercial', 'désolé', 'prononcer', 'gest', 'faire', 'frer', 'livraison', 'vasqu', 'part', 'sav', 'laisse', 'deuxième', 'étoile', 'car', 'reste', 'joli', 'rendre', 'bien', 'ce', 'salle', 'bain', 'laisser', 'toujours', 'amer', 'bref', 'premier', 'dernier', 'commande']",0.4832065217391305,1333,1
Tete de lit en teck massif Minimalys,"Très belle tête de lit ,très bien finie mais odeur insupportable malgré le fait de l’avoir mise au grand air pendant une semaine. Nous avons eu les voies respiratoires totalement irritées AVEC COMPLICATIONS ! Cette tête de lit a atterri au garage !!!","['tete', 'lit', 'teck', 'massif', 'minimalys', 'bel', 'tête', 'lit', 'bien', 'finie', 'odeur', 'insupportable', 'malgré', 'fait', 'avoir', 'mise', 'grand', 'air', 'pendant', 'semaine', 'voie', 'respiratoire', 'totalement', 'irriter', 'complication', 'ce', 'tête', 'lit', 'atterrir', 'garage']",0.6286783854166667,250,1
J’ ai commandé une colonne de salle de…,"J’ ai commandé une colonne de salle de bain beige et on m a livré une noire!!!Ayant beaucoup de retard sur mon chantier et la colonne beige n étant disponible que sous 6 semaines, je me décide la mort dans l’ âme à conserver la noire et demande une indemnisation.La seule chose qui m’ est accordée est un avoir de 50€ seulement , ce n est même pas un remboursement  d une part et le montant est très faible par rapport au préjudice causé d autre part.Je ne suis donc pas du tout satisfaite de la façon dont j’ ai été traitée","['commander', 'colonn', 'salle', 'commander', 'colonn', 'salle', 'bain', 'beige', 'livrer', 'noir', 'beaucoup', 'retard', 'chantier', 'colonn', 'beige', 'disponible', 'sou', 'semaine', 'décider', 'mort', 'âme', 'conserver', 'noir', 'demande', 'indemnisation', 'seul', 'chose', 'accorder', 'avoir', 'seulement', 'remboursemer', 'part', 'montant', 'faible', 'rapport', 'préjudic', 'causer', 'autre', 'part', 'donc', 'satisfaire', 'dont', 'traiter']",0.4811111111111111,524,1
"Beau produit, mais …","Très beau produit, malheureusement le meuble est fissuré à l’arrière, c’est un défaut de fabrication. Le contrôle qualité laisse à désirer. Maintenant qu’il est poncé et vernis je ne vais pas le retourner. Dommage","['beau', 'beau', 'malheureusement', 'fissurer', 'arrière', 'défaut', 'fabrication', 'contr', 'qualité', 'laisse', 'désirer', 'maintenant', 'poncer', 'vernir', 'aller', 'retourner', 'dommage']",0.55,213,1
Déception,"Point positif : Nous avons acheté une bibliothèque en métal noire.La livraison s´est faite dans les délais impartis. Les livreurs ont porté le carton à l étage, et étaient très agréables. Le produit est conforme à 100% aux diverses photos sur le site internet. Rien n´était endommagé car le produit étant emballé très consciencieusement et les livreurs ont fait très attention.Points négatifs: Nous avions commandé un lavabo Meuble Lave main en teck massif et marbre pour un wc qui est arrivé plus tôt que prévu et dont la qualité semblait correspondre aux photos et à la qualité que nous attendions mais au final la pierre s´éffrite et des trous apparaissent après seulement quelques mois d´utilisation. Nous avons peur que la pierre se casse ce qui abimerait la faience neuve sur le mur et le carrelage sur le sol neuf. Nous sommes mécontents.Les solutions proposées ne nous ont pas satisfaites mais nous avons prix un remboursement de 115 euros pour un achat sur le même site.Puis nous avons acheté deux armoires Thaki Black - Armoire en pin massif mais une des armoires semble avoir déjà été utilisées: peut-être un retour de produit qui nous a été livré, en tout cas nous sommes très décus vu le prix et les divers défauts de l´armoire en question: manière d´agit indécente au vue des prix pratiqué par Tikamoon. Ce sera notre dernière commande!","['déception', 'point', 'positif', 'acheter', 'bibliothèqu', 'métal', 'noir', 'livraison', 'faite', 'délai', 'impartir', 'livreur', 'porter', 'carton', 'étage', 'agréable', 'conforme', 'divers', 'photo', 'internet', 'rien', 'endommager', 'car', 'emballer', 'consciencieusement', 'livreur', 'faire', 'attention', 'point', 'négatif', 'commander', 'lavabo', 'lave', 'main', 'teck', 'massif', 'marbre', 'arrivé', 'prévoir', 'dont', 'qualité', 'sembler', 'correspondre', 'photo', 'qualité', 'attendion', 'final', 'pierre', 'éffrite', 'trou', 'apparaître', 'après', 'seulement', 'quelque', 'mois', 'utilisation', 'peur', 'pierre', 'casser', 'abimerer', 'faience', 'neuf', 'mur', 'carrelage', 'sol', 'neuf', 'mécontent', 'solution', 'proposer', 'satisfait', 'prix', 'remboursement', 'euro', 'achat', 'pouvoir', 'acheter', 'deux', 'armoire', 'thaki', 'black', 'armoir', 'pin', 'massif', 'armoire', 'sembler', 'avoir', 'déj', 'utiliser', 'pouvoir', 'être', 'retour', 'livrer', 'cas', 'décus', 'prix', 'divers', 'défaut', 'armoir', 'question', 'maniérer', 'agir', 'indécent', 'vue', 'prix', 'pratiquer', 'dernier', 'command']",0.5292613636363636,1350,1
Bonjour j ai commandé un meuble et je…,Bonjour j ai commandé un meuble et je viens de savoir via le service clientèle que le produit viens d Indonésie.  Quel honte en tant qu annonce entreprise française pour l écologie sachant que en Indonésie pas du tout le cas.  Publicité pas au top du coup pour le prix,"['bonjour', 'commander', 'bonjour', 'commander', 'vien', 'savoir', 'via', 'service', 'clientèl', 'vien', 'indonésie', 'quel', 'honte', 'tant', 'annonce', 'entreprise', 'fran', 'aise', 'écologie', 'savoir', 'indonésie', 'cas', 'publicité', 'top', 'coup', 'prix']",0.605,268,1
"Contrôle Qualité absent, réception d'articles défectueux","Perte de temps et d'énergie ! Réception d'articles défectueux, contrôle de qualité ABSENT, délais de réception insupportables et mauvais SAV.Réception d'une table défectueuse (pieds de table mal assemblés, gros problème de stabilité) commandée en octobre 2021. Nous avons donc demandé de l'échanger pour un produit en bon état. Une 2e table a été expédiée en février 2022, pour s'apercevoir qu'elle aussi avait des problèmes de pieds (cette fois-ci le pied est fendu de bord en bord).Aucun contrôle de qualité n'est effectué lorsque les produits sont expédiés de l'usine.Aujourd'hui Tikamoon nous offre un délais de 4 mois supplémentaires pour faire l'échange de cette 2e table... ou bien d'accepter un avoir de 140 euros pour conserver une table défectueuse.Pour une compagnie qui se dit vendre ""les meubles d'une vie"", c'est du gros n'importe quoi !ps : proposition d'un nouveau slogan : ""des meubles que l'on attend toute une vie""","['contr', 'qualité', 'absent', 'réception', 'article', 'défectueux', 'perte', 'temps', 'énergie', 'réception', 'article', 'défectueux', 'contr', 'qualité', 'absent', 'délai', 'réception', 'insupportable', 'mauvais', 'sav', 'réception', 'défectueux', 'pied', 'mal', 'assemblé', 'gros', 'problèm', 'stabilité', 'commander', 'octobr', 'donc', 'demander', 'échanger', 'bon', 'état', 'expédier', 'février', 'apercevoir', 'aussi', 'problème', 'pied', 'ce', 'fois', 'pied', 'fendre', 'bord', 'bord', 'aucun', 'contr', 'qualité', 'effectuer', 'lorsque', 'produit', 'expédier', 'usin', 'aujourd', 'hui', 'offre', 'délai', 'mois', 'supplémentaire', 'faire', 'échanger', 'ce', 'bien', 'accepter', 'avoir', 'euro', 'conserver', 'défectueux', 'compagnie', 'dire', 'vendr', 'vie', 'gros', 'importer', 'quoi', 'proposition', 'nouveau', 'slogan', 'attendre', 'tout', 'vie']",0.5160714285714285,933,1
Déception totale,"On passe une commande de 1450€ sur le site de Tikamoon pour notre maison de vacances, dont une table basse à 329 euros et une chaise à 100€. La chaise arrive abîmée car le pied a percé le carton, quant a la table elle n'est jamais arrivée, c'est un miroir que nous recevons à la place.( que nous n'avons pas commandé, mais sur le carton du miroir il est écrit table basse... ) Après 3 appels et 3 mails au SAV, voici la proposition de dedomagement: remboursement de 20 euros pour la chaise abîmée (Waouh le geste commerciales!!! Si je cherche sur internet je devrais trouver un bon de réduction de la même valeurs)et quant à la table qui a déjà ete encaissée, je serai remboursée quand j'aurai pris soin de remballer le miroir, et de le renvoyer par transporteur!  Donc Tikamoon a encaissé mes 329€ , mais ne fourni pas la marchandise... en gros c'est du vol, non?","['déception', 'total', 'passer', 'command', 'maison', 'vacance', 'dont', 'bas', 'euro', 'chais', 'chaise', 'arrive', 'mé', 'car', 'pied', 'percer', 'carton', 'quant', 'jamais', 'arriver', 'miroir', 'recevon', 'place', 'commander', 'carton', 'miroir', 'écrire', 'bas', 'après', 'appel', 'mail', 'sav', 'voici', 'proposition', 'dedomagemer', 'remboursemer', 'euro', 'chaise', 'mé', 'waouh', 'gest', 'commercial', 'cherche', 'internet', 'devrai', 'trouver', 'bon', 'réduction', 'valeur', 'quant', 'déj', 'ete', 'encaisser', 'rembourser', 'quand', 'prendre', 'soin', 'remballer', 'miroir', 'renvoyer', 'transporteur', 'donc', 'encaisser', 'fournir', 'marchandise', 'gros', 'vol']",0.5388541666666666,864,1
MAUVAISE EXPÉRIENCE,"J’ai passé ma commande sur Internet et livraison prévue une semaine après, génial.Le jour de la livraison qui devait être effectué entre 12 heures et 17 heures, je reçois un message me stipulant que le livreur sera là vers 15h50.Le temps passe 16h /17h…à 17h20 j’envoie un message au livreur pour savoir à quelle heure il pense arriver ??? Mais rien , pas de réponse.J’ai été là toute la journée, fais appel à 2 personnes pendant le créneau horaires pour rentrer le meuble à la maison.18h, c’est loupé, pas de livraison.Mercredi 8 février, J’appelle TikaMoon pour les informer que je n’ai pas été livré.La charmante secrétaire me dit: « Le livreur nous a dit que vous étiez absent »« Comment ça, j’étais là toute la journée et avait pris avec moi deux personnes supplémentaires pendant le créneau horaire pour accueillir la livraison !!! »Le livreur avait pris une photo du devant de la maison 14h59. La photo a été prise du siège conducteur, Il n’ai pas sorti de son camion pour sonner … nous avertir qu’il était arrivé. Toufik nous a pas vu, alors il est reparti.JE CROIS QUE LE TRANSPORTEUR PENSE QUE LES CLIENTS ATTENDENT BIEN SAGEMENT 3H DEVANT LEUR PORTE L’ARRIVÉE DU LIVREUR, ET BIEN NON, LES SONNETTES ONT ÉTÉ INVENTÉES POUR NOUS AVERTIR DE LA PRÉSENCE D’UNE PERSONNE À L’EXTÉRIEUR. J’ai essayé d’appeler le transporteur 10 fois ce matin, personne ne répond.CE N’EST PAS UNE ENSEIGNE DE TRANSPORT FIABLE POUR VOUS.VOUS MÉRITEZ MIEUX ET VOS CLIENTS AUSSI.ÇA NE FAIT PAS SÉRIEUX.Bref !! J’ai reprogrammé une livraison 🚚 et j’espère que Toufik descendra de Son  camion pour SONNER, donc nous avertir de son arrivée ….car là ça peut durer très longtemps comme ça","['mauvais', 'expérience', 'passer', 'command', 'internet', 'livraison', 'prévue', 'semain', 'après', 'génial', 'jour', 'livraison', 'devoir', 'être', 'effectuer', 'entrer', 'heure', 'heure', 'oi', 'message', 'stipuler', 'livreur', 'vers', 'temps', 'passer', 'envoyer', 'message', 'livreur', 'savoir', 'quel', 'heure', 'penser', 'arriver', 'rien', 'réponse', 'tout', 'journée', 'fai', 'appel', 'personne', 'pendant', 'créneau', 'horaire', 'rentrer', 'maison', 'loupé', 'livraison', 'mercredi', 'février', 'appeler', 'informer', 'livrer', 'charmant', 'secrétaire', 'dire', 'livreur', 'dire', 'absent', 'comment', 'tout', 'journée', 'prendre', 'deux', 'personne', 'supplémentaire', 'pendant', 'créneau', 'horaire', 'accueillir', 'livraison', 'livreur', 'prendre', 'photo', 'devant', 'maison', 'photo', 'prise', 'sièg', 'conducteur', 'sortir', 'camion', 'sonner', 'avertir', 'arriver', 'toufik', 'alors', 'repartir', 'croi', 'transporteur', 'pense', 'client', 'attendre', 'bien', 'sagement', 'devant', 'porte', 'arrivée', 'livreur', 'bien', 'sonnette', 'inventer', 'avertir', 'présence', 'personn', 'extérieur', 'essayer', 'appeler', 'transporteur', 'fois', 'matin', 'personne', 'répondre', 'enseigne', 'transport', 'fiable', 'méritez', 'mieux', 'client', 'aussi', 'fait', 'sérieux', 'bref', 'reprogrammer', 'livraison', 'espèr', 'toufik', 'descendra', 'camion', 'sonner', 'donc', 'avertir', 'arriver', 'car', 'pouvoir', 'durer', 'longtemps', 'comme']",0.5423325892857143,1666,1
